id,timestamp,temperature,humidity,irradiance,wind_speed,source,wind_power_density,solar_energy_yield
5082,2025-08-01T00:00:00,29.10,80.00,393.00,3.47,weatherbit,25.59,0.338
5083,2025-08-01T01:00:00,30.00,74.00,666.00,4.10,weatherbit,42.21,2.131
5084,2025-08-01T02:00:00,31.00,70.00,830.00,5.70,weatherbit,113.43,2.601
5085,2025-08-01T03:00:00,31.00,74.00,861.00,7.33,weatherbit,241.22,1.095
5086,2025-08-01T04:00:00,32.00,70.00,969.00,8.20,weatherbit,337.71,2.455
5087,2025-08-01T05:00:00,32.00,70.00,936.00,8.20,weatherbit,337.71,2.184
5088,2025-08-01T06:00:00,32.00,70.00,778.00,8.59,weatherbit,388.23,0.840
5089,2025-08-01T07:00:00,32.00,70.00,677.00,8.20,weatherbit,337.71,1.354
5090,2025-08-01T08:00:00,32.00,70.00,464.00,8.20,weatherbit,337.71,0.612
5091,2025-08-01T09:00:00,31.00,70.00,253.00,6.70,weatherbit,184.22,0.506
5092,2025-08-01T10:00:00,30.90,75.00,41.00,6.88,weatherbit,199.47,0.040
5093,2025-08-01T11:00:00,30.00,79.00,0.00,5.70,weatherbit,113.43,0.000
5094,2025-08-01T12:00:00,29.00,83.00,0.00,4.60,weatherbit,59.62,0.000
5095,2025-08-01T13:00:00,30.00,76.00,0.00,3.79,weatherbit,33.34,0.000
5096,2025-08-01T14:00:00,29.00,79.00,0.00,3.10,weatherbit,18.25,0.000
5097,2025-08-01T15:00:00,29.00,79.00,0.00,2.60,weatherbit,10.77,0.000
5098,2025-08-01T16:00:00,28.90,83.00,0.00,2.46,weatherbit,9.12,0.000
5099,2025-08-01T17:00:00,28.00,83.00,0.00,2.60,weatherbit,10.77,0.000
5100,2025-08-01T18:00:00,28.00,83.00,0.00,2.10,weatherbit,5.67,0.000
5101,2025-08-01T19:00:00,28.20,85.00,0.00,1.73,weatherbit,3.17,0.000
5102,2025-08-01T20:00:00,27.40,88.00,0.00,1.51,weatherbit,2.11,0.000
5103,2025-08-01T21:00:00,27.00,88.00,0.00,1.00,weatherbit,0.61,0.000
5104,2025-08-01T22:00:00,27.00,88.00,32.00,1.00,weatherbit,0.61,0.064
