id,timestamp,temperature,humidity,irradiance,wind_speed,source,wind_power_density,solar_energy_yield
6554,2025-05-31 23:00:00,30.93,74.17,0.0,3.8,nasa_power,33.61,0.00
6555,2025-05-31 22:00:00,30.67,70.33,0.0,2.5,nasa_power,9.57,0.00
6556,2025-05-31 21:00:00,31.8,73.5,0.0,3.9,nasa_power,36.33,0.00
6557,2025-05-31 20:00:00,32.13,72.67,0.0,2.9,nasa_power,14.94,0.00
6558,2025-05-31 19:00:00,31.67,67.83,0.0,3.5,nasa_power,26.26,0.00
6559,2025-05-31 18:00:00,31.4,64.0,0.39,2.2,nasa_power,6.52,0.00
6560,2025-05-31 17:00:00,33.13,70.17,0.55,3.9,nasa_power,36.33,0.00
6561,2025-05-31 16:00:00,32.87,66.33,1.13,3.6,nasa_power,28.58,0.01
6562,2025-05-31 15:00:00,32.0,59.5,1.99,2.0,nasa_power,4.90,0.01
6563,2025-05-31 14:00:00,32.93,61.67,2.19,2.3,nasa_power,7.45,0.01
6564,2025-05-31 13:00:00,33.67,62.83,3.22,2.5,nasa_power,9.57,0.01
6565,2025-05-31 12:00:00,33.4,59.0,3.64,3.2,nasa_power,20.07,0.02
6566,2025-05-31 11:00:00,33.47,61.83,2.76,2.4,nasa_power,8.47,0.01
6567,2025-05-31 10:00:00,32.53,59.67,2.38,3.1,nasa_power,18.25,0.01
6568,2025-05-31 09:00:00,32.4,61.5,1.64,3.2,nasa_power,20.07,0.01
6569,2025-05-31 08:00:00,32.67,65.33,1.12,3.5,nasa_power,26.26,0.00
6570,2025-05-31 07:00:00,31.73,63.17,0.63,2.2,nasa_power,6.52,0.00
6571,2025-05-31 06:00:00,32.8,71.0,0.38,3.9,nasa_power,36.33,0.00
6572,2025-05-31 05:00:00,32.07,69.83,0.0,2.7,nasa_power,12.06,0.00
6573,2025-05-31 04:00:00,31.13,67.67,0.0,2.4,nasa_power,8.47,0.00
6574,2025-05-31 03:00:00,30.0,64.5,0.0,3.0,nasa_power,16.54,0.00
6575,2025-05-31 02:00:00,30.07,67.33,0.0,3.2,nasa_power,20.07,0.00
6576,2025-05-31 01:00:00,29.93,69.17,0.0,2.3,nasa_power,7.45,0.00
6577,2025-05-31 00:00:00,29.8,71.0,0.0,3.4,nasa_power,24.07,0.00
6578,2025-05-30 23:00:00,31.13,75.17,0.0,3.9,nasa_power,36.33,0.00
6579,2025-05-30 22:00:00,29.67,65.33,0.0,2.0,nasa_power,4.90,0.00
6580,2025-05-30 21:00:00,31.2,70.5,0.0,2.6,nasa_power,10.77,0.00
6581,2025-05-30 20:00:00,32.13,72.67,0.0,3.9,nasa_power,36.33,0.00
6582,2025-05-30 19:00:00,30.67,62.83,0.0,3.0,nasa_power,16.54,0.00
6583,2025-05-30 18:00:00,32.2,68.0,0.34,3.6,nasa_power,28.58,0.00
6584,2025-05-30 17:00:00,32.53,67.17,0.47,2.6,nasa_power,10.77,0.00
6585,2025-05-30 16:00:00,33.27,68.33,0.97,2.8,nasa_power,13.45,0.00
6586,2025-05-30 15:00:00,32.0,59.5,1.71,3.0,nasa_power,16.54,0.01
