id,timestamp,temperature,humidity,irradiance,wind_speed,source,wind_power_density,solar_energy_yield
7297,2025-04-30 23:00:00,29.8,65.0,0.0,7.5,open_meteo,258.40,0.00
7298,2025-04-30 22:00:00,30.3,63.0,0.0,8.0,open_meteo,313.60,0.00
7299,2025-04-30 21:00:00,30.5,62.0,0.0,7.5,open_meteo,258.40,0.00
7300,2025-04-30 20:00:00,30.4,64.0,0.0,13.3,open_meteo,1440.99,0.00
7301,2025-04-30 19:00:00,31.6,57.0,0.0,12.5,open_meteo,1196.29,0.00
7302,2025-04-30 18:00:00,32.7,51.0,86.0,11.5,open_meteo,931.54,0.09
7303,2025-04-30 17:00:00,33.8,45.0,273.0,9.4,open_meteo,508.73,0.27
7304,2025-04-30 16:00:00,34.5,43.0,475.0,5.4,open_meteo,96.45,0.47
7305,2025-04-30 15:00:00,34.8,42.0,695.0,0.9,open_meteo,0.45,0.69
7306,2025-04-30 14:00:00,34.9,41.0,820.0,1.3,open_meteo,1.35,0.82
7307,2025-04-30 13:00:00,35.0,41.0,873.0,1.3,open_meteo,1.35,0.87
7308,2025-04-30 12:00:00,34.7,42.0,894.0,1.8,open_meteo,3.57,0.89
7309,2025-04-30 11:00:00,34.0,44.0,835.0,0.4,open_meteo,0.04,0.83
7310,2025-04-30 10:00:00,32.8,51.0,691.0,2.2,open_meteo,6.52,0.69
7311,2025-04-30 09:00:00,31.1,58.0,561.0,2.2,open_meteo,6.52,0.56
7312,2025-04-30 08:00:00,29.1,69.0,357.0,1.1,open_meteo,0.82,0.36
7313,2025-04-30 07:00:00,28.1,73.0,133.0,3.1,open_meteo,18.25,0.13
7314,2025-04-30 06:00:00,27.5,77.0,7.0,4.7,open_meteo,63.59,0.01
7315,2025-04-30 05:00:00,27.9,75.0,0.0,5.5,open_meteo,101.90,0.00
7316,2025-04-30 04:00:00,28.0,74.0,0.0,6.3,open_meteo,153.15,0.00
7317,2025-04-30 03:00:00,28.1,73.0,0.0,5.4,open_meteo,96.45,0.00
7318,2025-04-30 02:00:00,28.4,72.0,0.0,6.1,open_meteo,139.03,0.00
7319,2025-04-30 01:00:00,28.7,70.0,0.0,4.8,open_meteo,67.74,0.00
7320,2025-04-30 00:00:00,29.1,68.0,0.0,4.7,open_meteo,63.59,0.00
7321,2025-04-29 23:00:00,29.4,67.0,0.0,4.0,open_meteo,39.20,0.00
7322,2025-04-29 22:00:00,29.7,66.0,0.0,3.3,open_meteo,22.01,0.00
7323,2025-04-29 21:00:00,29.9,66.0,0.0,0.9,open_meteo,0.45,0.00
7324,2025-04-29 20:00:00,29.9,68.0,0.0,7.9,open_meteo,301.99,0.00
7325,2025-04-29 19:00:00,30.4,64.0,0.0,5.1,open_meteo,81.25,0.00
7326,2025-04-29 18:00:00,31.9,57.0,80.0,8.4,open_meteo,363.03,0.08
7327,2025-04-29 17:00:00,32.2,54.0,286.0,8.8,open_meteo,417.40,0.29
7328,2025-04-29 16:00:00,32.8,50.0,479.0,11.3,open_meteo,883.77,0.48
7329,2025-04-29 15:00:00,34.5,45.0,680.0,5.4,open_meteo,96.45,0.68
7330,2025-04-29 14:00:00,33.8,46.0,778.0,6.2,open_meteo,145.98,0.78
7331,2025-04-29 13:00:00,33.9,45.0,898.0,5.1,open_meteo,81.25,0.90
7332,2025-04-29 12:00:00,34.0,49.0,893.0,2.7,open_meteo,12.06,0.89
7333,2025-04-29 11:00:00,33.0,53.0,858.0,0.6,open_meteo,0.13,0.86
7334,2025-04-29 10:00:00,31.5,58.0,736.0,1.5,open_meteo,2.07,0.74
7335,2025-04-29 09:00:00,30.0,67.0,588.0,2.6,open_meteo,10.77,0.59
7336,2025-04-29 08:00:00,28.8,73.0,347.0,1.3,open_meteo,1.35,0.35
7337,2025-04-29 07:00:00,27.6,80.0,128.0,1.4,open_meteo,1.68,0.13
7338,2025-04-29 06:00:00,27.4,82.0,6.0,2.2,open_meteo,6.52,0.01
7339,2025-04-29 05:00:00,27.8,79.0,0.0,4.8,open_meteo,67.74,0.00
7340,2025-04-29 04:00:00,28.2,75.0,0.0,3.6,open_meteo,28.58,0.00
7341,2025-04-29 03:00:00,28.5,72.0,0.0,1.7,open_meteo,3.01,0.00
7342,2025-04-29 02:00:00,28.5,74.0,0.0,1.6,open_meteo,2.51,0.00
7343,2025-04-29 01:00:00,28.4,76.0,0.0,1.9,open_meteo,4.20,0.00
7344,2025-04-29 00:00:00,28.8,75.0,0.0,5.2,open_meteo,86.12,0.00
7345,2025-04-28 23:00:00,27.29,76.8,4.98,3.27,open_meteo,21.42,0.00
7346,2025-04-28 22:00:00,27.14,80.1,4.04,2.43,open_meteo,8.79,0.00
7347,2025-04-28 21:00:00,26.37,87.41,3.48,4.47,open_meteo,54.71,0.00
7348,2025-04-28 20:00:00,27.79,77.17,3.91,2.69,open_meteo,11.92,0.00
7349,2025-04-28 19:00:00,28.33,89.44,4.17,3.01,open_meteo,16.70,0.00
7350,2025-04-28 18:00:00,28.85,84.71,28.19,3.96,open_meteo,38.04,0.03
7351,2025-04-28 17:00:00,28.35,68.87,116.33,2.4,open_meteo,8.47,0.12
7352,2025-04-28 16:00:00,28.29,67.44,264.8,4.2,open_meteo,45.38,0.26
7353,2025-04-28 15:00:00,29.44,74.88,411.91,4.45,open_meteo,53.97,0.41
7354,2025-04-28 14:00:00,28.97,67.42,540.99,3.14,open_meteo,18.96,0.54
7355,2025-04-28 13:00:00,29.01,68.58,689.59,4.35,open_meteo,50.42,0.69
7356,2025-04-28 12:00:00,29.67,69.14,770.64,3.25,open_meteo,21.03,0.77
7357,2025-04-28 11:00:00,29.06,66.05,654.64,1.71,open_meteo,3.06,0.65
7358,2025-04-28 10:00:00,30.31,70.07,550.82,2.06,open_meteo,5.35,0.55
7359,2025-04-28 09:00:00,28.58,72.72,382.75,1.56,open_meteo,2.33,0.38
7360,2025-04-28 08:00:00,28.7,71.4,279.73,1.79,open_meteo,3.51,0.28
7361,2025-04-28 07:00:00,28.63,77.31,133.73,2.06,open_meteo,5.35,0.13
7362,2025-04-28 06:00:00,27.79,85.62,17.4,2.78,open_meteo,13.16,0.02
7363,2025-04-28 05:00:00,28.66,83.19,2.78,2.67,open_meteo,11.66,0.00
7364,2025-04-28 04:00:00,27.88,87.74,0.94,3.16,open_meteo,19.33,0.00
7365,2025-04-28 03:00:00,26.75,75.12,1.42,1.61,open_meteo,2.56,0.00
7366,2025-04-28 02:00:00,26.81,84.77,3.42,3.25,open_meteo,21.03,0.00
7367,2025-04-28 01:00:00,26.78,87.72,0.52,2.23,open_meteo,6.79,0.00
7368,2025-04-28 00:00:00,26.8,80.4,4.78,3.53,open_meteo,26.94,0.00
7369,2025-04-27 23:00:00,29.6,58.0,0.0,5.9,open_meteo,125.79,0.00
7370,2025-04-27 22:00:00,29.7,57.0,0.0,7.9,open_meteo,301.99,0.00
7371,2025-04-27 21:00:00,30.1,55.0,0.0,12.2,open_meteo,1112.21,0.00
7372,2025-04-27 20:00:00,29.8,55.0,0.0,11.9,open_meteo,1032.16,0.00
7373,2025-04-27 19:00:00,31.0,47.0,0.0,12.7,open_meteo,1254.63,0.00
7374,2025-04-27 18:00:00,32.6,38.0,98.0,14.3,open_meteo,1791.08,0.10
